hauptdokument_kaeufer_name_vkId,id,personenId
1725,1805,5108
1726,2057,5108
1727,3674,5118
1728,3674,5119
1729,2658,5121
1730,2105,5151
1731,6817,5152
1732,6818,5152
1733,6915,5158
1734,2212,5163
1735,2214,5163
1736,2222,5163
1737,2240,5163
1738,2126,5164
1739,2135,5164
1740,2306,5164
1741,4834,5172
1742,4838,5172
1743,4834,5173
1744,4838,5173
1745,2238,5187
1746,7114,5187
1747,7141,5187
1748,7509,5187
1749,1242,5192
1750,1540,5192
1751,1691,5192
1752,1692,5192
1753,1695,5192
1754,7018,5201
1755,6645,5208
1756,6669,5208
1757,6681,5208
1758,6682,5208
1759,6684,5208
1760,6691,5208
1761,6693,5208
1762,6725,5208
1763,6728,5208
1764,6736,5208
1765,6778,5208
1766,6785,5208
1767,6842,5208
1768,6843,5208
1769,6879,5208
1770,6953,5208
1771,7040,5208
1772,7245,5208
1773,7308,5208
1774,7328,5208
1775,7380,5208
1776,7382,5208
1777,7397,5208
1778,742,5224
1779,858,5236
1780,6978,5239
1781,6978,5240
1782,1729,5241
1783,460,5256
1784,151,5267
1785,292,5267
1786,316,5267
1787,1487,5267
1788,1513,5267
1789,1546,5267
1790,1554,5267
1791,1565,5267
1792,1571,5267
1793,1604,5267
1794,1652,5267
1795,2370,5267
1796,2430,5267
1797,7516,5267
1798,3991,5269
1799,1507,5273
1800,2350,5273
1801,2449,5273
1802,2453,5273
1803,2883,5273
1804,4809,5273
1805,5208,5274
1806,5641,5274
1807,1507,5275
1808,2350,5275
1809,2449,5275
1810,2453,5275
1811,2883,5275
1812,4809,5275
1813,2434,5276
1814,119,5280
1815,397,5280
1816,1320,5280
1817,1529,5280
1818,1530,5280
1819,1536,5280
1820,1644,5280
1821,1718,5280
1822,1968,5280
1823,2450,5280
1824,7136,5280
1825,5208,5281
1826,5641,5281
1827,4252,5282
1828,3592,5295
1829,3644,5295
1830,3670,5295
1831,3771,5295
1832,2513,5315
1833,2530,5323
1834,2644,5323
1835,92,5334
1836,211,5334
1837,274,5334
1838,309,5334
1839,1308,5334
1840,1493,5334
1841,1496,5334
1842,1499,5334
1843,1534,5334
1844,414,5335
1845,1740,5335
1846,2078,5335
1847,2091,5336
1848,1984,5349
1849,369,5351
1850,909,5352
1851,1002,5352
1852,844,5357
1853,7009,5360
1854,983,5362
1855,2541,5386
1856,407,5397
1857,3521,5410
1858,3756,5410
1859,6964,5416
1860,669,5419
1861,3229,5438
1862,620,5456
1863,1515,5456
1864,1956,5456
1865,1953,5458
1866,437,5463
1867,437,5464
1868,4776,5468
1869,456,5477
1870,1592,5511
1871,538,5524
1872,6752,5528
1873,3781,5543
1874,264,5571
1875,2072,5577
1876,2072,5578
1877,6766,5582
1878,2072,5583
1879,2072,5588
1880,656,5590
1881,1951,5590
1882,1963,5590
1883,6999,5590
1884,2072,5591
1885,1777,5596
1886,2072,5597
1887,2158,5599
1888,3599,5602
1889,3630,5602
1890,3658,5602
1891,3663,5602
1892,3664,5602
1893,3599,5605
1894,3630,5605
1895,3658,5605
1896,3663,5605
1897,3664,5605
1898,3579,5625
1899,1634,5630
1900,1904,5630
1901,1969,5630
1902,750,5632
1903,2002,5632
1904,7485,5635
1905,6993,5640
1906,1908,5644
1907,7163,5644
1908,7493,5644
1909,85,5649
1910,95,5649
1911,130,5649
1912,226,5649
1913,573,5649
1914,1172,5649
1915,1240,5649
1916,1309,5649
1917,1454,5649
1918,1503,5649
1919,1584,5649
1920,1596,5649
1921,1851,5649
1922,2274,5649
1923,436,5660
1924,1965,5664
1925,3344,5694
1926,3638,5694
1927,3646,5694
1928,3344,5696
1929,3638,5696
1930,3646,5696
1931,3344,5699
1932,3638,5699
1933,3646,5699
1934,3344,5700
1935,3638,5700
1936,3646,5700
1937,7513,5701
1938,7431,5707
1939,2037,5711
1940,2247,5711
1941,2311,5711
1942,1938,5715
1943,7435,5730
1944,275,5731
1945,300,5731
1946,324,5731
1947,455,5731
1948,557,5731
1949,578,5731
1950,1330,5731
1951,1556,5731
1952,1918,5731
1953,1967,5731
1954,2425,5731
1955,6811,5746
1956,6815,5746
1957,5628,5749
1958,7432,5749
1959,7059,5792
1960,7185,5792
1961,7193,5792
1962,7208,5792
1963,1682,5796
1964,462,5801
1965,463,5801
1966,2284,5804
1967,2284,5811
1968,3893,5824
1969,3481,5825
1970,3621,5825
1971,7204,5835
1972,2252,5840
1973,2360,5844
1974,855,5846
1975,6844,5846
1976,855,5848
1977,6844,5848
1978,1993,5849
1979,2627,5856
1980,7187,5864
1981,7262,5864
1982,3561,5866
1983,3561,5867
1984,3561,5868
1985,2314,5882
1986,6823,5926
1987,2185,5936
1988,2202,5956
1989,3117,5965
1990,3209,5965
1991,3354,5965
1992,3365,5965
1993,3618,5965
1994,2255,5971
1995,395,5975
1996,673,5975
1997,680,5975
1998,898,5975
1999,964,5975
2000,1768,5975
2001,7014,5986
2002,7195,6001
2003,7197,6001
2004,682,6043
2005,677,6044
2006,2195,6045
2007,3559,6064
2008,623,6081
2009,3368,6111
2010,3368,6112
2011,812,6129
2012,6739,6138
2013,4032,6139
2014,1001,6149
2015,1159,6149
2016,434,6152
2017,433,6153
2018,4044,6177
2019,4045,6177
2020,4047,6177
2021,4270,6177
2022,4826,6177
2023,5623,6177
2024,7438,6177
2025,3632,6182
2026,674,6203
2027,2488,6207
2028,1619,6211
2029,1619,6212
2030,847,6218
2031,410,6225
2032,416,6227
2033,1772,6236
2034,3542,6247
2035,910,6251
2036,2245,6251
2037,1467,6266
2038,4276,6271
2039,7276,6278
2040,661,6280
2041,852,6280
2042,2199,6287
2043,715,6291
2044,716,6291
2045,736,6291
2046,737,6291
2047,789,6291
2048,803,6291
2049,6836,6297
2050,7271,6297
2051,2010,6298
2052,678,6342
2053,2028,6342
2054,1906,6362
2055,7005,6366
2056,6782,6372
2057,6840,6372
2058,6782,6373
2059,6840,6373
2060,712,6391
2061,719,6391
2062,2293,6391
2063,2294,6391
2064,622,6393
2065,1471,6394
2066,7029,6398
2067,7046,6398
2068,3980,6399
2069,4030,6399
2070,4473,6399
2071,5205,6399
2072,272,6401
2073,331,6401
2074,559,6401
2075,1307,6401
2076,126,6404
2077,272,6405
2078,331,6405
2079,559,6405
2080,1307,6405
2081,7090,6430
2082,2143,6434
2083,833,6435
2084,419,6452
2085,962,6452
2086,1728,6452
2087,419,6453
2088,962,6453
2089,1728,6453
2090,7155,6455
2091,7473,6455
2092,6798,6456
2093,452,6458
2094,717,6467
2095,745,6467
2096,717,6468
2097,745,6468
2098,2151,6477
2099,132,6486
2100,132,6487
2101,450,6494
2102,3622,6521
2103,741,6526
2104,2521,6542
2105,7189,6543
2106,7192,6543
2107,2198,6552
2108,2232,6552
2109,440,6560
2110,439,6561
2111,793,6561
2112,703,6570
2113,729,6570
2114,749,6570
2115,959,6570
2116,989,6570
2117,703,6571
2118,729,6571
2119,749,6571
2120,959,6571
2121,989,6571
2122,2173,6575
2123,2130,6579
2124,6986,6615
2125,6827,6619
2126,6827,6620
2127,2071,6621
2128,6827,6622
2129,690,6639
2130,2345,6644
2131,312,6654
2132,1327,6654
2133,7143,6654
2134,7157,6654
2135,404,6655
2136,981,6655
2137,2257,6655
2138,311,6656
2139,1325,6656
2140,7142,6656
2141,7158,6656
2142,7430,6668
2143,6668,6679
2144,6794,6679
2145,7219,6679
2146,7248,6679
2147,2824,6681
2148,2997,6683
2149,1505,6693
2150,1672,6693
2151,1888,6693
2152,7154,6722
2153,893,6726
2154,1747,6728
2155,1747,6729
2156,1747,6730
2157,509,6736
2158,6816,6741
2159,1954,6763
2160,2039,6770
2161,2029,6773
2162,6841,6793
2163,3346,6803
2164,3325,6810
2165,7047,6819
2166,441,6825
2167,1941,6825
2168,727,6840
2169,969,6840
2170,1007,6840
2171,1041,6840
2172,2373,6840
2173,7095,6840
2174,3584,6848
2175,1026,6863
2176,3223,6869
2177,3321,6869
2178,3428,6869
2179,3650,6869
2180,966,6872
2181,1025,6872
2182,1673,6872
2183,7228,6872
2184,492,6879
2185,526,6879
2186,1000,6879
2187,6741,6885
2188,6968,6885
2189,6741,6886
2190,6968,6886
2191,2165,6887
2192,2165,6888
2193,6810,6894
2194,2134,6900
2195,1732,6906
2196,2444,6906
2197,496,6907
2198,3647,6911
2199,791,6912
2200,3633,6918
2201,2806,6925
2202,2906,6925
2203,2914,6925
2204,2915,6925
2205,2916,6925
2206,2925,6925
2207,2926,6925
2208,2931,6925
2209,3981,6925
2210,3994,6925
2211,3995,6925
2212,3997,6925
2213,4424,6925
2214,4426,6925
2215,4432,6925
2216,7407,6925
2217,1937,6946
2218,724,6968
2219,2042,6968
2220,403,6972
2221,6732,6972
2222,4430,6980
2223,4043,6981
2224,4022,6982
2225,4444,6982
2226,5201,6982
2227,5621,6982
2228,3194,6985
2229,3717,6985
2230,792,6989
2231,1244,6992
2232,1244,6993
2233,5632,7000
2234,329,7002
2235,1568,7002
2236,1710,7002
2237,7044,7010
2238,896,7021
2239,608,7026
2240,477,7027
2241,487,7027
2242,533,7027
2243,618,7032
2244,4046,7037
2245,4283,7037
2246,850,7041
2247,2090,7041
2248,2234,7041
2249,6846,7058
2250,3685,7084
2251,2468,7091
2252,392,7092
2253,3345,7094
2254,3529,7094
2255,3574,7094
2256,3595,7094
2257,3796,7094
2258,1739,7104
2259,651,7107
2260,4271,7142
2261,426,7144
2262,2146,7152
2263,6679,7159
2264,6688,7159
2265,6726,7159
2266,6776,7159
2267,7317,7159
2268,7461,7159
2269,7488,7159
2270,4291,7160
2271,4293,7160
2272,4417,7160
2273,4418,7160
2274,2740,7171
2275,2144,7175
2276,1992,7177
2277,7425,7177
2278,7444,7177
2279,2342,7178
2280,93,7202
2281,102,7202
2282,134,7202
2283,156,7202
2284,210,7202
2285,224,7202
2286,323,7202
2287,531,7202
2288,1166,7202
2289,1448,7202
2290,1489,7202
2291,1502,7202
2292,1557,7202
2293,1558,7202
2294,1573,7202
2295,1597,7202
2296,1902,7202
2297,2418,7202
2298,2421,7202
2299,2447,7202
2300,7079,7202
2301,7239,7202
2302,846,7219
2303,846,7221
2304,7170,7222
2305,4267,7224
2306,4040,7237
2307,6926,7251
2308,6982,7251
2309,1643,7262
2310,105,7278
2311,219,7278
2312,276,7278
2313,301,7278
2314,1462,7278
2315,1543,7278
2316,1591,7278
2317,2048,7292
2318,3656,7296
2319,687,7302
2320,856,7302
2321,141,7313
2322,1247,7313
2323,2582,7315
2324,2780,7315
2325,3560,7315
2326,3619,7315
2327,3786,7315
2328,3797,7315
2329,6950,7326
2330,142,7327
2331,320,7327
2332,503,7327
2333,1237,7327
2334,2096,7327
2335,2203,7327
2336,1598,7329
2337,1631,7329
2338,1890,7329
2339,2064,7329
2340,81,7330
2341,3217,7341
2342,3273,7341
2343,3293,7341
2344,3312,7341
2345,3375,7341
2346,3408,7341
2347,3499,7341
2348,3583,7341
2349,3847,7341
2350,918,7342
2351,2467,7346
2352,2476,7346
2353,2535,7346
2354,2595,7346
2355,552,7350
2356,810,7352
2357,2267,7352
2358,1762,7353
2359,2062,7353
2360,82,7361
2361,107,7361
2362,129,7361
2363,139,7361
2364,167,7361
2365,370,7361
2366,398,7361
2367,612,7361
2368,679,7361
2369,1456,7361
2370,1472,7361
2371,1509,7361
2372,1520,7361
2373,1539,7361
2374,1560,7361
2375,1572,7361
2376,1578,7361
2377,1593,7361
2378,1594,7361
2379,1641,7361
2380,1666,7361
2381,1667,7361
2382,1756,7361
2383,1760,7361
2384,1881,7361
2385,1882,7361
2386,1900,7361
2387,2287,7361
2388,7077,7361
2389,7113,7361
2390,7127,7361
2391,7135,7361
2392,7460,7361
2393,7487,7361
2394,7510,7361
2395,7514,7361
2396,887,7368
2397,2076,7378
2398,2083,7378
2399,2092,7378
2400,2233,7388
2401,2031,7391
2402,2640,7405
2403,2662,7405
2404,839,7416
2405,1586,7435
2406,3056,7436
2407,443,7439
2408,652,7439
2409,675,7439
2410,740,7439
2411,743,7439
2412,903,7439
2413,914,7439
2414,919,7439
2415,967,7439
2416,988,7439
2417,1586,7440
2418,482,7441
2419,2148,7441
2420,2025,7442
2421,1586,7443
2422,442,7444
2423,444,7444
2424,5222,7444
2425,442,7449
2426,444,7449
2427,5222,7449
2428,442,7450
2429,444,7450
2430,5222,7450
2431,647,7452
2432,1586,7455
2433,647,7456
2434,2025,7458
2435,3364,7459
2436,3370,7459
2437,3754,7459
2438,3777,7459
2439,3364,7460
2440,3370,7460
2441,3754,7460
2442,3777,7460
2443,3364,7461
2444,3370,7461
2445,3754,7461
2446,3777,7461
2447,1636,7469
2448,1685,7469
2449,1775,7469
2450,1901,7469
2451,3351,7478
2452,2220,7482
2453,3979,7485
2454,4029,7485
2455,4260,7486
2456,4428,7486
2457,4472,7486
2458,4829,7486
2459,3966,7487
2460,411,7489
2461,412,7489
2462,667,7489
2463,1750,7489
2464,2046,7489
2465,814,7494
2466,1986,7497
2467,7093,7501
2468,7093,7517
2469,7093,7519
2470,7390,7523
2471,676,7527
2472,676,7529
2473,109,7530
2474,464,7530
2475,6687,7530
2476,7496,7530
2477,2094,7538
2478,3572,7541
2479,427,7548
2480,714,7554
2481,4282,7574
2482,1665,7576
2483,807,7584
2484,1982,7584
2485,6853,7604
2486,6856,7604
2487,6859,7604
2488,402,7635
2489,415,7635
2490,1707,7635
2491,1727,7635
2492,6765,7635
2493,7188,7672
2494,1683,7687
2495,1700,7687
2496,1975,7687
2497,1977,7687
2498,1979,7687
2499,1987,7687
2500,6902,7689
2501,3780,7702
2502,3780,7703
2503,6821,7705
2504,7051,7712
2505,7156,7722
2506,7156,7723
2507,6750,7729
2508,6659,7730
2509,851,7732
2510,3486,7738
2511,3486,7739
2512,7033,7748
2513,7033,7749
2514,3785,7750
2515,900,7757
2516,383,7761
2517,384,7761
2518,634,7761
2519,2115,7767
2520,3720,7770
2521,1004,7783
2522,1004,7784
2523,1004,7785
2524,1004,7786
2525,1004,7787
2526,1004,7788
2527,1004,7789
2528,1004,7790
2529,1004,7791
2530,1004,7792
2531,1004,7793
2532,1004,7794
2533,1004,7795
2534,1004,7796
2535,1004,7797
2536,843,7832
2537,843,7833
2538,843,7834
2539,843,7835
2540,843,7836
2541,843,7837
2542,843,7838
2543,843,7839
2544,843,7840
2545,843,7841
2546,843,7842
2547,843,7843
2548,843,7844
2549,2835,7845
2550,862,7902
2551,889,7902
2552,862,7903
2553,889,7903
2554,862,7904
2555,889,7904
2556,862,7905
2557,889,7905
2558,862,7906
2559,889,7906
2560,862,7907
2561,889,7907
2562,862,7908
2563,889,7908
2564,862,7909
2565,889,7909
2566,862,7910
2567,889,7910
2568,862,7911
2569,889,7911
2570,862,7912
2571,889,7912
2572,3594,7993
2573,88,7996
2574,133,7996
2575,153,7996
2576,162,7996
2577,164,7996
2578,218,7996
2579,234,7996
2580,265,7996
2581,295,7996
2582,319,7996
2583,330,7996
2584,332,7996
2585,380,7996
2586,406,7996
2587,501,7996
2588,556,7996
2589,563,7996
2590,606,7996
2591,625,7996
2592,628,7996
2593,639,7996
2594,653,7996
2595,916,7996
2596,1251,7996
2597,1316,7996
2598,1446,7996
2599,1465,7996
2600,1477,7996
2601,1531,7996
2602,1548,7996
2603,1549,7996
2604,1559,7996
2605,1624,7996
2606,1637,7996
2607,1670,7996
2608,1671,7996
2609,1686,7996
2610,1712,7996
2611,1713,7996
2612,1725,7996
2613,1875,7996
2614,1886,7996
2615,1887,7996
2616,1915,7996
2617,1921,7996
2618,1924,7996
2619,1942,7996
2620,1991,7996
2621,2049,7996
2622,2112,7996
2623,2426,7996
2624,2428,7996
2625,2439,7996
2626,4281,7996
2627,4449,7996
2628,4800,7996
2629,4816,7996
2630,7146,7996
2631,7446,7996
2632,7515,7996
2633,278,8004
2634,466,8004
2635,629,8004
2636,631,8004
2637,875,8004
2638,6884,8004
2639,7064,8004
2640,7241,8004
2641,3608,8007
2642,3631,8007
2643,3695,8007
2644,3708,8007
2645,693,8016
2646,698,8016
2647,739,8016
2648,2098,8016
2649,2189,8016
2650,897,8017
2651,1800,8017
2652,2337,8017
2653,965,8021
2654,2275,8021
2655,2316,8021
2656,6833,8022
2657,666,8029
2658,2077,8029
2659,2122,8029
2660,3686,8029
2661,2149,8030
2662,2177,8030
2663,7015,8030
2664,452,8033
2665,647,8037
2666,3364,8038
2667,3370,8038
2668,3754,8038
2669,3777,8038
2670,10647,6
2671,8705,7
2672,9839,10
2673,10417,10
2674,10430,10
2675,12474,10
2676,8503,12
2677,8517,12
2678,8679,12
2679,9063,12
2680,10512,12
2681,13299,12
2682,10304,13
2683,10232,15
2684,11084,15
2685,11250,15
2686,12486,15
2687,10345,16
2688,10711,16
2689,8503,17
2690,8517,17
2691,8679,17
2692,9063,17
2693,10512,17
2694,13299,17
2695,10304,18
2696,10304,21
2697,9839,22
2698,10417,22
2699,10430,22
2700,12474,22
2701,10304,23
2702,8503,25
2703,8517,25
2704,8679,25
2705,9063,25
2706,10512,25
2707,13299,25
2708,8503,27
2709,8517,27
2710,8679,27
2711,9063,27
2712,10512,27
2713,13299,27
2714,11005,29
2715,10345,30
2716,10711,30
2717,9839,32
2718,10417,32
2719,10430,32
2720,12474,32
2721,7635,34
2722,8801,34
2723,8898,34
2724,9084,34
2725,11005,35
2726,8503,36
2727,8517,36
2728,8679,36
2729,9063,36
2730,10512,36
2731,13299,36
2732,10345,38
2733,10711,38
2734,10929,51
2735,11012,53
2736,10929,55
2737,11053,56
2738,11305,56
2739,11308,56
2740,11365,56
2741,8186,63
2742,10269,68
2743,10284,68
2744,12451,68
2745,9621,69
2746,13112,73
2747,10294,75
2748,10295,75
2749,10358,75
2750,10985,75
2751,11349,75
2752,11449,75
2753,12492,75
2754,10294,77
2755,10295,77
2756,10358,77
2757,10985,77
2758,11349,77
2759,11449,77
2760,12492,77
2761,11066,86
2762,11074,86
2763,13230,86
2764,13317,86
2765,11450,90
2766,11450,91
2767,11008,93
2768,7989,104
2769,7993,104
2770,7994,104
2771,11477,104
2772,11480,104
2773,11764,104
2774,11765,104
2775,11766,104
2776,11775,104
2777,11777,104
2778,11888,104
2779,11957,104
2780,11993,104
2781,11994,104
2782,7989,105
2783,7993,105
2784,7994,105
2785,11477,105
2786,11480,105
2787,11764,105
2788,11765,105
2789,11766,105
2790,11775,105
2791,11777,105
2792,11888,105
2793,11957,105
2794,11993,105
2795,11994,105
2796,9921,109
2797,10051,118
2798,10637,118
2799,10650,118
2800,10651,118
2801,10655,118
2802,11624,118
2803,12133,118
2804,12135,118
2805,13815,118
2806,7671,124
2807,7646,136
2808,7889,136
2809,11486,136
2810,7590,137
2811,7624,137
2812,7677,137
2813,7808,137
2814,7857,137
2815,7966,137
2816,7985,137
2817,8156,137
2818,8171,137
2819,8269,137
2820,8562,137
2821,8761,137
2822,8832,137
2823,8870,137
2824,8951,137
2825,9004,137
2826,9285,137
2827,9313,137
2828,9319,137
2829,9334,137
2830,9355,137
2831,9381,137
2832,9382,137
2833,9385,137
2834,9400,137
2835,9416,137
2836,9425,137
2837,9444,137
2838,9459,137
2839,9475,137
2840,9535,137
2841,9717,137
2842,9722,137
2843,9757,137
2844,9810,137
2845,9812,137
2846,9848,137
2847,9860,137
2848,10013,137
2849,10237,137
2850,10380,137
2851,10455,137
2852,10611,137
2853,10617,137
2854,10734,137
2855,10958,137
2856,11078,137
2857,11364,137
2858,11408,137
2859,10586,142
2860,11345,147
2861,9101,152
2862,11129,155
2863,10466,158
2864,12520,159
2865,12531,159
2866,7772,161
2867,8264,161
2868,8307,161
2869,8835,161
2870,10123,161
2871,10482,161
2872,7772,162
2873,8264,162
2874,8307,162
2875,8835,162
2876,10123,162
2877,10482,162
2878,12520,163
2879,12531,163
2880,12851,164
2881,8980,188
2882,9991,188
2883,11321,196
2884,11081,198
2885,8844,203
2886,8862,203
2887,10098,203
2888,12855,208
2889,12856,208
2890,12860,208
2891,12871,208
2892,13560,208
2893,13350,209
2894,10659,213
2895,11130,213
2896,12118,213
2897,12120,213
2898,13466,213
2899,13794,213
2900,13795,213
2901,11033,216
2902,12552,226
2903,13522,235
2904,12838,237
2905,12839,237
2906,12881,237
2907,12972,237
2908,13040,237
2909,13059,237
2910,8060,238
2911,8061,238
2912,8062,238
2913,12893,239
2914,12894,239
2915,13037,239
2916,13523,239
2917,13565,239
2918,12523,240
2919,12508,241
2920,13220,246
2921,13220,251
2922,10989,257
2923,8128,263
2924,10240,265
2925,11095,265
2926,11208,265
2927,12434,265
2928,13207,265
2929,13212,265
2930,12438,266
2931,7786,267
2932,11210,268
2933,13031,270
2934,10700,272
2935,11266,272
2936,11357,272
2937,13088,272
2938,11256,273
2939,11294,273
2940,9972,278
2941,9929,281
2942,10962,285
2943,10969,285
2944,10109,305
2945,9950,306
2946,9950,308
2947,9950,309
2948,12311,314
2949,11877,319
2950,12505,321
2951,11890,334
2952,10403,335
2953,9537,342
2954,8948,361
2955,11805,364
2956,11805,366
2957,10956,375
2958,11007,375
2959,11014,375
2960,11275,375
2961,11304,375
2962,9885,394
2963,10097,394
2964,11834,406
2965,11232,408
2966,11242,408
2967,10935,413
2968,10694,414
2969,11223,414
2970,11286,414
2971,12886,414
2972,13100,414
2973,9966,421
2974,9977,421
2975,12521,424
2976,10925,425
2977,11268,425
2978,10925,426
2979,11268,426
2980,10925,427
2981,11268,427
2982,11127,429
2983,11312,429
2984,10945,430
2985,10979,435
2986,11145,443
2987,11010,444
2988,11206,444
2989,11215,444
2990,13279,444
2991,13294,445
2992,11213,446
2993,7922,454
2994,7923,454
2995,11980,454
2996,8825,460
2997,11167,461
2998,11264,461
2999,11285,461
3000,11628,475
3001,11628,477
3002,13796,483
3003,9952,486
3004,10014,486
3005,9952,490
3006,10014,490
3007,8374,504
3008,10128,504
3009,10129,504
3010,10105,505
3011,8374,507
3012,10128,507
3013,10129,507
3014,10047,509
3015,10916,522
3016,10485,528
3017,11753,547
3018,11796,547
3019,11037,548
3020,11900,549
3021,11915,549
3022,8916,554
3023,8836,560
3024,10911,561
3025,13255,569
3026,7622,570
3027,7645,570
3028,10938,572
3029,8326,594
3030,12540,602
3031,13362,603
3032,11259,606
3033,13362,608
3034,9635,611
3035,9898,617
3036,9902,617
3037,8006,626
3038,10102,628
3039,9900,634
3040,7805,641
3041,8857,641
3042,9873,644
3043,8221,648
3044,8281,648
3045,8912,648
3046,11097,649
3047,11111,649
3048,11251,649
3049,12260,649
3050,12964,649
3051,12966,649
3052,12975,649
3053,13024,649
3054,10414,657
3055,10204,663
3056,10079,664
3057,8321,666
3058,8669,669
3059,7874,685
3060,7823,698
3061,9963,703
3062,7534,711
3063,12522,729
3064,10701,736
3065,8627,742
3066,13430,743
3067,11803,766
3068,11803,768
3069,11803,772
3070,8467,775
3071,8977,784
3072,8977,785
3073,8977,786
3074,10920,831
3075,13075,831
3076,13263,831
3077,8190,837
3078,8475,837
3079,7574,847
3080,7575,847
3081,7638,847
3082,7759,847
3083,8072,847
3084,8169,847
3085,8337,847
3086,8390,847
3087,9391,847
3088,9596,847
3089,9627,847
3090,9840,847
3091,9841,847
3092,9842,847
3093,8600,851
3094,10036,884
3095,10041,884
3096,10042,884
3097,10091,884
3098,10167,884
3099,10661,884
3100,10883,884
3101,11165,884
3102,11219,884
3103,11544,884
3104,12059,884
3105,12060,884
3106,12061,884
3107,12064,884
3108,12065,884
3109,12066,884
3110,12075,884
3111,12156,884
3112,12360,884
3113,12362,884
3114,12549,884
3115,13114,884
3116,13424,884
3117,13425,884
3118,13432,884
3119,13433,884
3120,13470,884
3121,13494,884
3122,13496,884
3123,13782,884
3124,13836,884
3125,11052,888
3126,10081,894
3127,10851,894
3128,10871,894
3129,10972,894
3130,13346,896
3131,10081,897
3132,10851,897
3133,10871,897
3134,10972,897
3135,9478,900
3136,9776,900
3137,7525,908
3138,8142,908
3139,8259,908
3140,8470,908
3141,11271,918
3142,8479,921
3143,8522,921
3144,7708,926
3145,11981,929
3146,11325,949
3147,11326,949
3148,12464,956
3149,12519,956
3150,13034,956
3151,13393,956
3152,8614,961
3153,9124,961
3154,9032,964
3155,8377,974
3156,8922,976
3157,8967,988
3158,10359,990
3159,10692,990
3160,10708,990
3161,10712,990
3162,11088,990
3163,7634,993
3164,7779,993
3165,9175,993
3166,7644,998
3167,7817,998
3168,8005,998
3169,8255,998
3170,9559,998
3171,9566,998
3172,9830,998
3173,9035,1004
3174,12848,1005
3175,7644,1009
3176,7817,1009
3177,8005,1009
3178,8255,1009
3179,9559,1009
3180,9566,1009
3181,9830,1009
3182,10973,1015
3183,11182,1021
3184,11176,1022
3185,10696,1025
3186,10696,1026
3187,7713,1027
3188,7915,1027
3189,8031,1027
3190,11024,1027
3191,11030,1027
3192,11184,1027
3193,11451,1027
3194,11500,1027
3195,11668,1027
3196,11684,1027
3197,11789,1027
3198,11814,1027
3199,11828,1027
3200,11847,1027
3201,11876,1027
3202,11931,1027
3203,11937,1027
3204,11950,1027
3205,11975,1027
3206,12021,1027
3207,10696,1028
3208,7713,1029
3209,7915,1029
3210,8031,1029
3211,11024,1029
3212,11030,1029
3213,11184,1029
3214,11451,1029
3215,11500,1029
3216,11668,1029
3217,11684,1029
3218,11789,1029
3219,11814,1029
3220,11828,1029
3221,11847,1029
3222,11876,1029
3223,11931,1029
3224,11937,1029
3225,11950,1029
3226,11975,1029
3227,12021,1029
3228,11182,1030
3229,11182,1031
3230,10965,1033
3231,7713,1035
3232,7915,1035
3233,8031,1035
3234,11024,1035
3235,11030,1035
3236,11184,1035
3237,11451,1035
3238,11500,1035
3239,11668,1035
3240,11684,1035
3241,11789,1035
3242,11814,1035
3243,11828,1035
3244,11847,1035
3245,11876,1035
3246,11931,1035
3247,11937,1035
3248,11950,1035
3249,11975,1035
3250,12021,1035
3251,7713,1036
3252,7915,1036
3253,8031,1036
3254,11024,1036
3255,11030,1036
3256,11184,1036
3257,11451,1036
3258,11500,1036
3259,11668,1036
3260,11684,1036
3261,11789,1036
3262,11814,1036
3263,11828,1036
3264,11847,1036
3265,11876,1036
3266,11931,1036
3267,11937,1036
3268,11950,1036
3269,11975,1036
3270,12021,1036
3271,8323,1060
3272,11247,1062
3273,9102,1083
3274,8143,1098
3275,7990,1102
3276,9567,1102
3277,9599,1102
3278,8850,1103
3279,8856,1103
3280,9852,1103
3281,10914,1110
3282,7719,1115
3283,10233,1125
3284,8315,1126
3285,8318,1126
3286,8913,1126
3287,8936,1126
3288,8972,1126
3289,8315,1129
3290,8318,1129
3291,8913,1129
3292,8936,1129
3293,8972,1129
3294,10930,1130
3295,10939,1130
3296,12198,1130
3297,13258,1133
3298,13247,1141
3299,13096,1148
3300,13097,1148
3301,7564,1149
3302,7579,1149
3303,7595,1149
3304,7736,1149
3305,7974,1149
3306,8149,1149
3307,8150,1149
3308,8151,1149
3309,8173,1149
3310,8738,1149
3311,9003,1149
3312,9249,1149
3313,9324,1149
3314,9472,1149
3315,9562,1149
3316,9796,1149
3317,10568,1149
3318,10569,1149
3319,10580,1149
3320,9480,1150
3321,10320,1155
3322,13232,1173
3323,11446,1176
3324,7916,1183
3325,11855,1183
3326,11790,1197
3327,11886,1197
3328,11195,1217
3329,11755,1218
3330,13351,1227
3331,9951,1246
3332,9951,1252
3333,11235,1260
3334,11331,1260
3335,11386,1260
3336,12533,1260
3337,12539,1260
3338,10707,1262
3339,11274,1262
3340,12500,1262
3341,9522,1264
3342,8444,1265
3343,10312,1266
3344,10315,1266
3345,11062,1266
3346,12889,1266
3347,13277,1266
3348,13293,1266
3349,8986,1278
3350,8345,1281
3351,8668,1281
3352,10117,1283
3353,13257,1292
3354,10907,1293
3355,10909,1293
3356,12863,1293
3357,12883,1293
3358,13237,1293
3359,8580,1294
3360,10942,1295
3361,8234,1296
3362,10942,1297
3363,8452,1307
