hauptdokument_verkaeufer_name_vkId,id,personenId
4403,1826,5058
4404,1907,5058
4405,1995,5058
4406,1996,5058
4407,1998,5058
4408,1999,5058
4409,2018,5058
4410,2049,5058
4411,2094,5058
4412,2113,5058
4413,2135,5058
4414,2439,5058
4415,2440,5058
4416,2441,5058
4417,2442,5058
4418,2443,5058
4419,1025,5061
4420,287,5069
4421,459,5069
4422,1338,5069
4423,1339,5069
4424,1664,5069
4425,2271,5069
4426,62,5070
4427,4654,5086
4428,765,5091
4429,5499,5091
4430,484,5092
4431,1802,5092
4432,1974,5092
4433,2342,5092
4434,4626,5095
4435,4626,5097
4436,484,5106
4437,1802,5106
4438,1974,5106
4439,2342,5106
4440,1765,5110
4441,3593,5111
4442,908,5114
4443,908,5115
4444,5005,5116
4445,5249,5117
4446,5572,5117
4447,3049,5118
4448,3153,5118
4449,3317,5118
4450,3360,5118
4451,3517,5118
4452,3528,5118
4453,3540,5118
4454,3546,5118
4455,3548,5118
4456,3553,5118
4457,3566,5118
4458,3569,5118
4459,3577,5118
4460,3614,5118
4461,3633,5118
4462,3727,5118
4463,3735,5118
4464,3743,5118
4465,3793,5118
4466,3795,5118
4467,3887,5118
4468,3959,5118
4469,4062,5118
4470,4069,5118
4471,4124,5118
4472,4169,5118
4473,4342,5118
4474,4351,5118
4475,4369,5118
4476,4404,5118
4477,4764,5118
4478,4856,5118
4479,4959,5118
4480,5189,5118
4481,5229,5118
4482,3049,5119
4483,3153,5119
4484,3317,5119
4485,3360,5119
4486,3517,5119
4487,3528,5119
4488,3540,5119
4489,3546,5119
4490,3548,5119
4491,3553,5119
4492,3566,5119
4493,3569,5119
4494,3577,5119
4495,3614,5119
4496,3633,5119
4497,3727,5119
4498,3735,5119
4499,3743,5119
4500,3793,5119
4501,3795,5119
4502,3887,5119
4503,3959,5119
4504,4062,5119
4505,4069,5119
4506,4124,5119
4507,4169,5119
4508,4342,5119
4509,4351,5119
4510,4369,5119
4511,4404,5119
4512,4764,5119
4513,4856,5119
4514,4959,5119
4515,5189,5119
4516,5229,5119
4517,3045,5135
4518,3336,5135
4519,3494,5135
4520,4695,5135
4521,5726,5137
4522,3578,5139
4523,479,5140
4524,6041,5141
4525,2068,5144
4526,2081,5144
4527,2158,5144
4528,2189,5144
4529,4479,5144
4530,4465,5145
4531,6007,5147
4532,4768,5153
4533,3589,5154
4534,2327,5170
4535,666,5177
4536,991,5177
4537,2984,5179
4538,3469,5183
4539,3582,5183
4540,4408,5183
4541,4535,5183
4542,4738,5183
4543,5698,5183
4544,1983,5184
4545,2686,5189
4546,268,5192
4547,3677,5203
4548,5228,5209
4549,31,5213
4550,2272,5222
4551,1065,5248
4552,929,5249
4553,5040,5250
4554,120,5263
4555,4122,5264
4556,5551,5265
4557,113,5267
4558,148,5267
4559,149,5267
4560,150,5267
4561,231,5267
4562,345,5267
4563,1621,5267
4564,1633,5267
4565,1639,5267
4566,5849,5283
4567,5096,5288
4568,5727,5288
4569,3833,5294
4570,37,5295
4571,49,5295
4572,65,5295
4573,928,5295
4574,1052,5295
4575,1085,5295
4576,1289,5295
4577,2467,5295
4578,2520,5295
4579,2562,5295
4580,3157,5295
4581,3171,5295
4582,3330,5295
4583,3333,5295
4584,3340,5295
4585,3354,5295
4586,3367,5295
4587,3381,5295
4588,3384,5295
4589,3522,5295
4590,3639,5295
4591,3656,5295
4592,3657,5295
4593,3658,5295
4594,3663,5295
4595,3707,5295
4596,3709,5295
4597,3711,5295
4598,3781,5295
4599,3790,5295
4600,3805,5295
4601,3820,5295
4602,4376,5295
4603,4409,5295
4604,4868,5295
4605,4955,5295
4606,5458,5303
4607,3444,5305
4608,57,5311
4609,1388,5311
4610,471,5313
4611,760,5318
4612,1360,5318
4613,57,5319
4614,1388,5319
4615,3348,5323
4616,1109,5330
4617,2646,5337
4618,5994,5338
4619,514,5344
4620,1018,5344
4621,341,5345
4622,546,5345
4623,588,5345
4624,979,5345
4625,1158,5345
4626,1517,5345
4627,2343,5345
4628,341,5346
4629,546,5346
4630,588,5346
4631,979,5346
4632,1158,5346
4633,1517,5346
4634,2343,5346
4635,1343,5348
4636,4921,5348
4637,1764,5349
4638,2140,5349
4639,694,5353
4640,1274,5354
4641,1403,5359
4642,2553,5359
4643,2242,5362
4644,2277,5362
4645,2278,5362
4646,2290,5362
4647,2316,5362
4648,2331,5362
4649,2334,5362
4650,2335,5362
4651,2337,5362
4652,2345,5362
4653,4978,5363
4654,1147,5365
4655,4581,5367
4656,4999,5367
4657,5738,5367
4658,1269,5371
4659,523,5372
4660,1202,5372
4661,1837,5372
4662,2383,5372
4663,523,5375
4664,1202,5375
4665,1837,5375
4666,2383,5375
4667,4814,5376
4668,515,5378
4669,531,5378
4670,1194,5378
4671,1201,5378
4672,1230,5378
4673,1838,5378
4674,2372,5378
4675,523,5379
4676,1202,5379
4677,1837,5379
4678,2383,5379
4679,515,5380
4680,531,5380
4681,1194,5380
4682,1201,5380
4683,1230,5380
4684,1838,5380
4685,2372,5380
4686,192,5384
4687,604,5387
4688,3037,5394
4689,3082,5394
4690,3935,5394
4691,4004,5394
4692,4019,5394
4693,4090,5394
4694,4105,5394
4695,4200,5394
4696,4217,5394
4697,4328,5394
4698,5300,5394
4699,5584,5394
4700,2202,5395
4701,2167,5396
4702,2193,5396
4703,2216,5396
4704,2102,5398
4705,2141,5398
4706,1107,5400
4707,3513,5400
4708,4914,5400
4709,453,5411
4710,255,5414
4711,3060,5433
4712,4185,5434
4713,2514,5437
4714,42,5441
4715,56,5441
4716,197,5441
4717,931,5441
4718,954,5441
4719,1114,5441
4720,61,5450
4721,1408,5450
4722,4606,5455
4723,2697,5459
4724,2319,5462
4725,1266,5469
4726,5449,5482
4727,4632,5484
4728,5078,5484
4729,5513,5484
4730,1389,5486
4731,2620,5489
4732,5711,5489
4733,4180,5501
4734,1122,5502
4735,1352,5502
4736,3120,5502
4737,5776,5508
4738,4599,5510
4739,5023,5510
4740,5823,5513
4741,3147,5514
4742,1145,5520
4743,2966,5523
4744,5406,5532
4745,5719,5532
4746,5422,5536
4747,782,5543
4748,947,5543
4749,2525,5543
4750,2606,5543
4751,973,5561
4752,1803,5561
4753,5822,5564
4754,5262,5567
4755,4977,5575
4756,1958,5577
4757,6031,5577
4758,1958,5578
4759,6031,5578
4760,1958,5583
4761,6031,5583
4762,1958,5588
4763,6031,5588
4764,2405,5589
4765,90,5590
4766,91,5590
4767,92,5590
4768,93,5590
4769,94,5590
4770,95,5590
4771,125,5590
4772,126,5590
4773,127,5590
4774,128,5590
4775,129,5590
4776,130,5590
4777,156,5590
4778,210,5590
4779,211,5590
4780,212,5590
4781,213,5590
4782,270,5590
4783,271,5590
4784,272,5590
4785,273,5590
4786,274,5590
4787,308,5590
4788,309,5590
4789,331,5590
4790,332,5590
4791,333,5590
4792,334,5590
4793,396,5590
4794,406,5590
4795,426,5590
4796,558,5590
4797,559,5590
4798,571,5590
4799,572,5590
4800,573,5590
4801,625,5590
4802,626,5590
4803,643,5590
4804,733,5590
4805,1171,5590
4806,1304,5590
4807,1305,5590
4808,1306,5590
4809,1307,5590
4810,1308,5590
4811,1309,5590
4812,1470,5590
4813,1474,5590
4814,1504,5590
4815,1505,5590
4816,1506,5590
4817,1507,5590
4818,1508,5590
4819,1537,5590
4820,1538,5590
4821,1559,5590
4822,1560,5590
4823,1598,5590
4824,1605,5590
4825,1630,5590
4826,1631,5590
4827,1670,5590
4828,1671,5590
4829,1672,5590
4830,1690,5590
4831,1693,5590
4832,1707,5590
4833,1886,5590
4834,1887,5590
4835,1888,5590
4836,1889,5590
4837,1890,5590
4838,1894,5590
4839,1915,5590
4840,1916,5590
4841,1950,5590
4842,1956,5590
4843,1957,5590
4844,1962,5590
4845,2428,5590
4846,1958,5591
4847,6031,5591
4848,1704,5592
4849,1705,5592
4850,2147,5593
4851,1574,5594
4852,1958,5597
4853,6031,5597
4854,3285,5602
4855,3400,5602
4856,3476,5602
4857,3519,5602
4858,3562,5602
4859,3627,5602
4860,3666,5602
4861,4014,5602
4862,4100,5602
4863,4311,5602
4864,4360,5602
4865,4405,5602
4866,4556,5602
4867,4564,5602
4868,4704,5602
4869,4749,5602
4870,4849,5602
4871,4930,5602
4872,5153,5602
4873,5181,5602
4874,5238,5602
4875,5261,5602
4876,5322,5602
4877,5324,5602
4878,5401,5602
4879,5405,5602
4880,5548,5602
4881,5574,5602
4882,3285,5605
4883,3400,5605
4884,3476,5605
4885,3519,5605
4886,3562,5605
4887,3627,5605
4888,3666,5605
4889,4014,5605
4890,4100,5605
4891,4311,5605
4892,4360,5605
4893,4405,5605
4894,4556,5605
4895,4564,5605
4896,4704,5605
4897,4749,5605
4898,4849,5605
4899,4930,5605
4900,5153,5605
4901,5181,5605
4902,5238,5605
4903,5261,5605
4904,5322,5605
4905,5324,5605
4906,5401,5605
4907,5405,5605
4908,5548,5605
4909,5574,5605
4910,5277,5606
4911,2734,5610
4912,206,5611
4913,2223,5615
4914,2924,5616
4915,3027,5616
4916,4616,5617
4917,4566,5621
4918,5273,5621
4919,207,5623
4920,1070,5623
4921,5420,5623
4922,4691,5624
4923,254,5626
4924,924,5626
4925,1101,5626
4926,2579,5626
4927,202,5627
4928,1254,5627
4929,207,5628
4930,1070,5628
4931,5420,5628
4932,408,5631
4933,410,5631
4934,402,5632
4935,403,5632
4936,416,5632
4937,427,5632
4938,442,5632
4939,1727,5632
4940,1728,5632
4941,1753,5632
4942,1759,5632
4943,4259,5632
4944,4271,5632
4945,4492,5632
4946,4784,5632
4947,408,5633
4948,410,5633
4949,121,5647
4950,485,5649
4951,550,5649
4952,1133,5652
4953,4612,5658
4954,4996,5658
4955,5448,5658
4956,956,5668
4957,4395,5668
4958,1342,5671
4959,1047,5688
4960,50,5694
4961,66,5694
4962,208,5694
4963,1066,5694
4964,1073,5694
4965,1353,5694
4966,2557,5694
4967,2560,5694
4968,2617,5694
4969,2626,5694
4970,2655,5694
4971,2727,5694
4972,2758,5694
4973,2768,5694
4974,2775,5694
4975,3029,5694
4976,3380,5694
4977,3587,5694
4978,4537,5694
4979,4635,5694
4980,5094,5694
4981,5843,5694
4982,50,5696
4983,66,5696
4984,208,5696
4985,1066,5696
4986,1073,5696
4987,1353,5696
4988,2557,5696
4989,2560,5696
4990,2617,5696
4991,2626,5696
4992,2655,5696
4993,2727,5696
4994,2758,5696
4995,2768,5696
4996,2775,5696
4997,3029,5696
4998,3380,5696
4999,3587,5696
5000,4537,5696
5001,4635,5696
5002,5094,5696
5003,5843,5696
5004,5943,5698
5005,50,5699
5006,66,5699
5007,208,5699
5008,1066,5699
5009,1073,5699
5010,1353,5699
5011,2557,5699
5012,2560,5699
5013,2617,5699
5014,2626,5699
5015,2655,5699
5016,2727,5699
5017,2758,5699
5018,2768,5699
5019,2775,5699
5020,3029,5699
5021,3380,5699
5022,3587,5699
5023,4537,5699
5024,4635,5699
5025,5094,5699
5026,5843,5699
5027,50,5700
5028,66,5700
5029,208,5700
5030,1066,5700
5031,1073,5700
5032,1353,5700
5033,2557,5700
5034,2560,5700
5035,2617,5700
5036,2626,5700
5037,2655,5700
5038,2727,5700
5039,2758,5700
5040,2768,5700
5041,2775,5700
5042,3029,5700
5043,3380,5700
5044,3587,5700
5045,4537,5700
5046,4635,5700
5047,5094,5700
5048,5843,5700
5049,6023,5708
5050,3250,5710
5051,3856,5710
5052,1650,5711
5053,1876,5711
5054,2074,5711
5055,2292,5711
5056,2367,5711
5057,5683,5719
5058,5676,5720
5059,1135,5723
5060,5799,5724
5061,1059,5726
5062,3738,5726
5063,4306,5726
5064,4735,5726
5065,3101,5732
5066,3421,5732
5067,3911,5732
5068,4237,5732
5069,4318,5732
5070,2776,5733
5071,600,5737
5072,1221,5737
5073,3041,5739
5074,3414,5739
5075,3477,5739
5076,4066,5739
5077,4664,5739
5078,4726,5739
5079,4750,5739
5080,4855,5739
5081,5155,5739
5082,5165,5739
5083,5562,5739
5084,5573,5739
5085,5760,5739
5086,5875,5739
5087,5933,5739
5088,5318,5740
5089,2993,5744
5090,4807,5745
5091,5603,5747
5092,2877,5748
5093,2363,5758
5094,5768,5759
5095,1264,5764
5096,4464,5769
5097,2825,5774
5098,2922,5774
5099,4619,5775
5100,2815,5776
5101,2969,5777
5102,4772,5781
5103,5907,5782
5104,5910,5782
5105,5500,5783
5106,2311,5794
5107,2527,5805
5108,2580,5805
5109,2781,5805
5110,3713,5805
5111,5073,5805
5112,6020,5805
5113,4588,5809
5114,533,5812
5115,493,5818
5116,3431,5819
5117,390,5820
5118,534,5820
5119,390,5821
5120,534,5821
5121,4653,5822
5122,2706,5838
5123,1255,5845
5124,1296,5845
5125,4870,5845
5126,5900,5846
5127,5900,5848
5128,5079,5863
5129,5844,5863
5130,4605,5866
5131,4879,5866
5132,4605,5867
5133,4879,5867
5134,4605,5868
5135,4879,5868
5136,746,5877
5137,863,5877
5138,795,5878
5139,870,5878
5140,894,5878
5141,5328,5888
5142,3097,5890
5143,3817,5890
5144,3912,5890
5145,4163,5890
5146,4729,5890
5147,5571,5890
5148,5963,5890
5149,2260,5897
5150,1416,5899
5151,2599,5899
5152,4126,5904
5153,4287,5919
5154,5034,5925
5155,4647,5927
5156,4782,5928
5157,2473,5931
5158,2480,5931
5159,2769,5931
5160,3063,5931
5161,3066,5931
5162,3267,5931
5163,3395,5931
5164,3453,5931
5165,3458,5931
5166,4344,5931
5167,4381,5931
5168,4666,5931
5169,5125,5931
5170,5303,5931
5171,5336,5931
5172,78,5937
5173,5459,5941
5174,2126,5956
5175,2143,5956
5176,2144,5956
5177,2145,5956
5178,2146,5956
5179,2200,5956
5180,3197,5965
5181,4609,5965
5182,4988,5965
5183,5471,5965
5184,5808,5965
5185,2296,5983
5186,5349,5988
5187,5827,5990
5188,2401,5997
5189,728,5999
5190,802,5999
5191,809,5999
5192,821,5999
5193,879,5999
5194,2192,5999
5195,2270,5999
5196,2275,5999
5197,2288,5999
5198,2294,5999
5199,2295,5999
5200,2332,5999
5201,2339,5999
5202,836,6008
5203,2060,6008
5204,4975,6016
5205,3426,6019
5206,59,6022
5207,5479,6023
5208,842,6027
5209,2168,6047
5210,4274,6052
5211,3645,6057
5212,4455,6058
5213,3714,6062
5214,4681,6063
5215,1151,6072
5216,3043,6075
5217,3119,6075
5218,3278,6075
5219,3680,6075
5220,4950,6075
5221,5714,6075
5222,5906,6075
5223,3043,6076
5224,3119,6076
5225,3278,6076
5226,3680,6076
5227,4950,6076
5228,5714,6076
5229,5906,6076
5230,4542,6079
5231,3125,6082
5232,5348,6082
5233,4559,6087
5234,5855,6087
5235,4559,6088
5236,5855,6088
5237,4559,6089
5238,5855,6089
5239,481,6092
5240,481,6093
5241,5214,6095
5242,2850,6098
5243,2960,6098
5244,2850,6100
5245,2960,6100
5246,5214,6101
5247,5774,6107
5248,2485,6110
5249,243,6111
5250,4082,6111
5251,4628,6111
5252,5021,6111
5253,5489,6111
5254,5792,6111
5255,243,6112
5256,4082,6112
5257,4628,6112
5258,5021,6112
5259,5489,6112
5260,5792,6112
5261,5763,6113
5262,1801,6115
5263,98,6120
5264,289,6120
5265,420,6120
5266,664,6120
5267,722,6120
5268,1313,6120
5269,1450,6120
5270,1552,6120
5271,1625,6120
5272,1913,6120
5273,2084,6120
5274,5251,6122
5275,5330,6122
5276,4145,6124
5277,5930,6124
5278,5469,6131
5279,5774,6133
5280,4145,6135
5281,5930,6135
5282,4118,6136
5283,5604,6136
5284,2282,6139
5285,4771,6142
5286,618,6143
5287,637,6143
5288,686,6143
5289,726,6143
5290,730,6143
5291,831,6143
5292,5796,6147
5293,1523,6149
5294,1545,6149
5295,4154,6155
5296,4235,6155
5297,4310,6155
5298,5559,6155
5299,5590,6155
5300,5819,6158
5301,5824,6158
5302,4028,6166
5303,5624,6166
5304,4028,6167
5305,5624,6167
5306,5819,6171
5307,5824,6171
5308,2843,6177
5309,839,6190
5310,875,6190
5311,881,6190
5312,1978,6190
5313,2075,6190
5314,2137,6190
5315,2220,6190
5316,1143,6191
5317,4499,6193
5318,5781,6209
5319,5854,6209
5320,5068,6216
5321,5486,6216
5322,5310,6219
5323,5312,6219
5324,5335,6219
5325,3460,6220
5326,4377,6220
5327,5876,6220
5328,5935,6220
5329,3140,6226
5330,3210,6226
5331,3849,6226
5332,4174,6226
5333,5121,6226
5334,356,6230
5335,1368,6230
5336,1394,6230
5337,1420,6230
5338,1439,6230
5339,2492,6230
5340,2565,6230
5341,2577,6230
5342,2588,6230
5343,2708,6230
5344,3055,6230
5345,3308,6230
5346,3405,6230
5347,3487,6230
5348,3877,6230
5349,3920,6230
5350,368,6231
5351,5555,6235
5352,2000,6241
5353,5148,6250
5354,5923,6250
5355,5962,6250
5356,5972,6250
5357,2302,6251
5358,4805,6251
5359,4147,6260
5360,5033,6260
5361,5293,6260
5362,5764,6260
5363,4147,6261
5364,5033,6261
5365,5293,6261
5366,5764,6261
5367,2518,6262
5368,4147,6263
5369,5033,6263
5370,5293,6263
5371,5764,6263
5372,2602,6269
5373,3846,6277
5374,1988,6285
5375,1791,6286
5376,1997,6286
5377,2011,6286
5378,2012,6286
5379,2013,6286
5380,2016,6286
5381,2017,6286
5382,2031,6286
5383,2032,6286
5384,2033,6286
5385,2054,6286
5386,2250,6286
5387,3393,6299
5388,4112,6299
5389,4201,6299
5390,4329,6299
5391,4753,6299
5392,5340,6299
5393,5542,6299
5394,5601,6299
5395,1643,6300
5396,5016,6305
5397,63,6306
5398,759,6307
5399,6026,6316
5400,6027,6338
5401,2927,6341
5402,1053,6361
5403,5986,6364
5404,2909,6367
5405,3135,6371
5406,3201,6371
5407,3417,6371
5408,4055,6371
5409,4140,6371
5410,4143,6371
5411,4168,6371
5412,4317,6371
5413,4848,6371
5414,5549,6371
5415,5980,6371
5416,364,6375
5417,258,6379
5418,1063,6381
5419,3342,6384
5420,3358,6384
5421,633,6391
5422,641,6391
5423,2131,6391
5424,5975,6396
5425,2819,6399
5426,2881,6399
5427,3019,6399
5428,2826,6403
5429,2970,6403
5430,2473,6408
5431,2480,6408
5432,2769,6408
5433,3063,6408
5434,3066,6408
5435,3267,6408
5436,3395,6408
5437,3453,6408
5438,3458,6408
5439,4344,6408
5440,4381,6408
5441,4666,6408
5442,5125,6408
5443,5303,6408
5444,5336,6408
5445,4130,6409
5446,1847,6413
5447,4932,6415
5448,2399,6416
5449,2826,6424
5450,2970,6424
5451,3652,6425
5452,3839,6425
5453,4631,6426
5454,4402,6436
5455,2903,6444
5456,3594,6447
5457,4604,6447
5458,2511,6458
5459,256,6460
5460,111,6467
5461,114,6467
5462,160,6467
5463,317,6467
5464,676,6467
5465,1242,6467
5466,1465,6467
5467,1466,6467
5468,1609,6467
5469,1610,6467
5470,1645,6467
5471,1646,6467
5472,1647,6467
5473,1896,6467
5474,1897,6467
5475,1898,6467
5476,1924,6467
5477,1925,6467
5478,2416,6467
5479,111,6468
5480,114,6468
5481,160,6468
5482,317,6468
5483,676,6468
5484,1242,6468
5485,1465,6468
5486,1466,6468
5487,1609,6468
5488,1610,6468
5489,1645,6468
5490,1646,6468
5491,1647,6468
5492,1896,6468
5493,1897,6468
5494,1898,6468
5495,1924,6468
5496,1925,6468
5497,2416,6468
5498,1259,6474
5499,1069,6476
5500,1089,6476
5501,1116,6476
5502,5640,6483
5503,2630,6485
5504,1641,6486
5505,1641,6487
5506,5182,6492
5507,5801,6492
5508,2338,6496
5509,2072,6497
5510,1471,6508
5511,1472,6508
5512,3759,6509
5513,5509,6510
5514,1652,6511
5515,945,6519
5516,1288,6520
5517,4538,6520
5518,4597,6520
5519,4884,6520
5520,4943,6520
5521,5454,6520
5522,4621,6522
5523,5857,6522
5524,2986,6529
5525,24,6531
5526,1585,6536
5527,1587,6536
5528,4039,6539
5529,5787,6540
5530,6014,6547
5531,3233,6553
5532,6028,6567
5533,5772,6568
5534,903,6570
5535,914,6570
5536,919,6570
5537,967,6570
5538,988,6570
5539,1208,6570
5540,903,6571
5541,914,6571
5542,919,6571
5543,967,6571
5544,988,6571
5545,1208,6571
5546,538,6579
5547,462,6584
5548,463,6584
5549,845,6584
5550,462,6587
5551,463,6587
5552,845,6587
5553,5053,6594
5554,5786,6600
5555,5367,6602
5556,5873,6604
5557,4509,6605
5558,4515,6605
5559,384,6616
5560,1836,6618
5561,2385,6618
5562,535,6619
5563,535,6620
5564,535,6622
5565,634,6624
5566,716,6624
5567,727,6624
5568,735,6624
5569,736,6624
5570,2037,6630
5571,1945,6631
5572,1961,6631
5573,2020,6631
5574,2076,6631
5575,2123,6631
5576,2209,6631
5577,5682,6640
5578,357,6671
5579,1290,6674
5580,2778,6674
5581,4525,6674
5582,4565,6674
5583,5421,6674
5584,1290,6675
5585,2778,6675
5586,4525,6675
5587,4565,6675
5588,5421,6675
5589,1354,6678
5590,4576,6678
5591,5022,6678
5592,5490,6678
5593,5777,6678
5594,2845,6681
5595,2864,6681
5596,2879,6681
5597,3007,6681
5598,4834,6681
5599,4838,6681
5600,5648,6681
5601,2860,6683
5602,5656,6683
5603,2869,6685
5604,3969,6686
5605,3972,6686
5606,3983,6686
5607,4804,6686
5608,4827,6686
5609,3,6690
5610,7,6690
5611,11,6690
5612,20,6690
5613,28,6690
5614,1376,6690
5615,1397,6690
5616,1402,6690
5617,3067,6690
5618,3122,6690
5619,3173,6690
5620,3234,6690
5621,3249,6690
5622,3256,6690
5623,3262,6690
5624,3300,6690
5625,3392,6690
5626,3454,6690
5627,3473,6690
5628,3741,6690
5629,3858,6690
5630,3947,6690
5631,4667,6690
5632,5124,6690
5633,5130,6690
5634,1943,6697
5635,178,6699
5636,5903,6709
5637,2132,6717
5638,527,6728
5639,1197,6728
5640,1833,6728
5641,2362,6728
5642,2390,6728
5643,527,6729
5644,1197,6729
5645,1833,6729
5646,2362,6729
5647,2390,6729
5648,527,6730
5649,1197,6730
5650,1833,6730
5651,2362,6730
5652,2390,6730
5653,1612,6748
5654,1681,6748
5655,32,6751
5656,1064,6751
5657,2797,6752
5658,32,6758
5659,1064,6758
5660,2797,6760
5661,32,6762
5662,1064,6762
5663,1612,6765
5664,1681,6765
5665,927,6767
5666,1081,6768
5667,184,6774
5668,185,6774
5669,184,6775
5670,185,6775
5671,2684,6776
5672,3961,6782
5673,4061,6782
5674,4123,6782
5675,4160,6782
5676,4212,6782
5677,4219,6782
5678,5278,6782
5679,5359,6782
5680,5552,6782
5681,3003,6783
5682,262,6784
5683,5784,6785
5684,3005,6786
5685,2093,6790
5686,1971,6792
5687,5784,6795
5688,262,6796
5689,3003,6798
5690,1258,6800
5691,2035,6802
5692,2092,6802
5693,3373,6810
5694,3803,6810
5695,5990,6814
5696,5283,6818
5697,1865,6820
5698,2396,6820
5699,5062,6822
5700,251,6823
5701,761,6823
5702,6053,6828
5703,3968,6834
5704,4032,6834
5705,4033,6834
5706,4044,6834
5707,4049,6834
5708,4050,6834
5709,4053,6834
5710,547,6840
5711,1034,6840
5712,1182,6840
5713,1253,6841
5714,2950,6847
5715,2872,6849
5716,2891,6849
5717,2905,6849
5718,2917,6849
5719,3001,6849
5720,2980,6861
5721,4206,6867
5722,3086,6869
5723,3089,6869
5724,3099,6869
5725,3123,6869
5726,3188,6869
5727,3220,6869
5728,3225,6869
5729,3231,6869
5730,3246,6869
5731,3254,6869
5732,3320,6869
5733,3430,6869
5734,3441,6869
5735,3475,6869
5736,3490,6869
5737,3498,6869
5738,3672,6869
5739,3721,6869
5740,3734,6869
5741,3753,6869
5742,3758,6869
5743,3889,6869
5744,3905,6869
5745,3909,6869
5746,3914,6869
5747,3927,6869
5748,3938,6869
5749,3951,6869
5750,4098,6869
5751,4127,6869
5752,4142,6869
5753,4146,6869
5754,4155,6869
5755,4177,6869
5756,4182,6869
5757,4192,6869
5758,4221,6869
5759,4231,6869
5760,4239,6869
5761,4316,6869
5762,4331,6869
5763,4350,6869
5764,4357,6869
5765,4662,6869
5766,4663,6869
5767,4674,6869
5768,4709,6869
5769,4724,6869
5770,4728,6869
5771,4744,6869
5772,5039,6869
5773,5112,6869
5774,5128,6869
5775,5154,6869
5776,5156,6869
5777,5172,6869
5778,5179,6869
5779,5246,6869
5780,5252,6869
5781,5257,6869
5782,5267,6869
5783,5276,6869
5784,5279,6869
5785,5331,6869
5786,5366,6869
5787,5370,6869
5788,5388,6869
5789,5478,6869
5790,5530,6869
5791,5547,6869
5792,5553,6869
5793,5564,6869
5794,5916,6869
5795,5926,6869
5796,5937,6869
5797,5971,6869
5798,5979,6869
5799,51,6871
5800,740,6872
5801,743,6872
5802,985,6872
5803,1736,6872
5804,1785,6872
5805,1879,6872
5806,1966,6872
5807,1980,6872
5808,2045,6872
5809,2055,6872
5810,2071,6872
5811,2105,6872
5812,2244,6872
5813,2268,6872
5814,2314,6872
5815,2315,6872
5816,1673,6880
5817,1674,6880
5818,2124,6880
5819,3850,6887
5820,5241,6887
5821,5661,6887
5822,5707,6887
5823,5846,6887
5824,3850,6888
5825,5241,6888
5826,5661,6888
5827,5707,6888
5828,5846,6888
5829,785,6897
5830,785,6898
5831,77,6899
5832,488,6899
5833,892,6899
5834,1582,6899
5835,1781,6899
5836,1881,6909
5837,1882,6909
5838,824,6912
5839,386,6915
5840,1680,6915
5841,2798,6925
5842,2799,6925
5843,2811,6925
5844,2999,6925
5845,3000,6925
5846,3975,6925
5847,3976,6925
5848,4042,6925
5849,4051,6925
5850,4052,6925
5851,4247,6925
5852,4825,6925
5853,5206,6925
5854,5629,6925
5855,4283,6926
5856,2570,6930
5857,33,6931
5858,187,6931
5859,1127,6931
5860,5031,6931
5861,5481,6931
5862,5761,6931
5863,5810,6931
5864,5018,6933
5865,3324,6934
5866,3442,6934
5867,2874,6935
5868,2890,6935
5869,2896,6935
5870,2998,6935
5871,4257,6935
5872,4280,6935
5873,4463,6935
5874,4468,6935
5875,4483,6935
5876,4795,6935
5877,3438,6937
5878,1757,6941
5879,2027,6943
5880,14,6947
5881,4881,6953
5882,2391,6954
5883,4511,6957
5884,245,6960
5885,347,6960
5886,1058,6964
5887,3288,6965
5888,3447,6965
5889,4779,6969
5890,2941,6970
5891,3290,6979
5892,3391,6979
5893,3895,6979
5894,5110,6979
5895,2821,6981
5896,1335,6982
5897,1638,6982
5898,1883,6982
5899,2429,6982
5900,2816,6982
5901,2923,6982
5902,3074,6983
5903,3105,6983
5904,3129,6983
5905,3257,6983
5906,4000,6983
5907,4018,6983
5908,4074,6983
5909,4092,6983
5910,4110,6983
5911,4203,6983
5912,4218,6983
5913,4324,6983
5914,4379,6983
5915,4398,6983
5916,4645,6983
5917,5108,6983
5918,5141,6983
5919,5193,6983
5920,5234,6983
5921,5297,6983
5922,5345,6983
5923,5385,6983
5924,5395,6983
5925,5523,6983
5926,5538,6983
5927,5579,6983
5928,5883,6983
5929,5912,6983
5930,5952,6983
5931,5958,6983
5932,22,6985
5933,1372,6985
5934,2458,6985
5935,2534,6985
5936,2627,6985
5937,2690,6985
5938,2795,6985
5939,3958,6985
5940,4081,6985
5941,4181,6985
5942,4224,6985
5943,5105,6985
5944,5116,6985
5945,5329,6985
5946,5369,6985
5947,5867,6985
5948,97,6997
5949,288,6997
5950,421,6997
5951,576,6997
5952,1452,6997
5953,1482,6997
5954,1550,6997
5955,1626,6997
5956,1892,6997
5957,1914,6997
5958,2089,6997
5959,2424,6997
5960,835,6999
5961,4016,7004
5962,4089,7004
5963,5274,7004
5964,5534,7005
5965,1161,7027
5966,1303,7038
5967,3064,7040
5968,3296,7040
5969,4003,7040
5970,4010,7040
5971,5168,7040
5972,4777,7066
5973,4931,7077
5974,5514,7077
5975,5811,7077
5976,775,7091
5977,1061,7091
5978,2715,7091
5979,2728,7091
5980,2740,7091
5981,5563,7091
5982,5967,7091
5983,2654,7094
